-3.247945631060445981e-01,2.466714847850866588e-01,2.960096400780323767e-01,8.637360495843321440e-01,-3.397584674196790502e+02,1.231604951702511954e+02,1.759011707932888157e+03
-2.528238533190775850e-01,2.430454923439316350e-01,3.486584784806563420e-01,8.691641117923259996e-01,-2.326861016657362313e+02,-2.556306571775585610e+02,1.654946560593296908e+03
-2.399819389613082887e-01,2.248339193978907691e-01,3.646157266949225373e-01,8.711565585514967625e-01,-1.860157613651454369e+02,-3.395365626601609392e+02,1.653377357780289913e+03
-2.097052671978320015e-01,2.324611874156794766e-01,3.821105038833212397e-01,8.694694129621886036e-01,-1.244340708271089682e+02,-4.226420320429764388e+02,1.630935552062390798e+03
-4.178969692466241170e-01,9.226453609749664386e-02,-1.193626753752300013e-01,8.958805334420808508e-01,6.526240257792831017e+02,-9.180275558816668990e+01,1.536307724646315819e+03
-4.122567736918221759e-01,7.120809606104731848e-02,-1.408197452547491069e-01,8.972979209532125910e-01,5.593684801878470125e+02,-7.820346316148025778e+01,1.603340575219254333e+03
-4.245663159459693303e-01,4.708569402940378235e-02,-1.533778387076617511e-01,8.910676850695480322e-01,4.177800107820527842e+02,-3.372924078089769040e+01,1.648389851314432462e+03
-4.212132206873855367e-01,4.597469497371753019e-03,-1.719259012476739845e-01,8.905053455609098778e-01,3.015320943945782233e+02,4.064619632459459808e+01,1.706000675717231161e+03
-4.357121357833981246e-01,-8.817622007354822267e-03,-1.779248534777907176e-01,8.822810951097795895e-01,2.522400821781368165e+02,1.201643024444601053e+02,1.721526548018046242e+03
-4.412128690879486004e-01,-2.651482876251987780e-02,-1.782077027576499662e-01,8.791303559112926269e-01,2.062598650914529799e+02,1.802548020376232785e+02,1.737186403738421404e+03
-4.680756224985239689e-01,-3.736414470994350173e-02,-1.924800544688224646e-01,8.616615118156275566e-01,1.383644457130153853e+02,2.967033951135788357e+02,1.744834957321521642e+03
-4.863548616366724642e-01,-5.602971720251202076e-02,-1.878169152151867860e-01,8.514954055728256588e-01,1.028593676351936494e+02,4.208492692336014329e+02,1.755182795617927468e+03
-4.059868182489269617e-01,1.395221389181119376e-01,2.122826003887544610e-01,8.778635279654898316e-01,-8.194025418324894190e+02,3.296392045369677248e+02,1.645877694300463872e+03
-3.626460136538484647e-01,1.401030178237160084e-01,2.172989063721975367e-01,8.953436203308242636e-01,-8.278489875446513224e+02,1.947295160366398648e+02,1.687319905708232000e+03
-3.059165457529883780e-01,1.318160363744700636e-01,2.211949340195982494e-01,9.165764565780367690e-01,-8.095353971740223642e+02,-8.729208253907523840e+01,1.637706537960970991e+03
-2.681118594141758682e-01,1.437940077296946673e-01,2.446602125481307510e-01,9.206414582118324086e-01,-7.399491932256169093e+02,-2.482032904495376044e+02,1.637876702672843066e+03
-2.521030919813152527e-01,1.385046561920838526e-01,2.596489711781491683e-01,9.218692439780719061e-01,-6.858413344231602196e+02,-3.614295158102805203e+02,1.610576066581977557e+03
-5.043292864994485258e-01,2.649437102261283095e-02,-2.033289258575365910e-01,8.388130703516091247e-01,4.043255305869348604e+02,3.782813493783131662e+02,1.739147068501224112e+03
-4.937134399968909904e-01,3.284457795636722827e-02,-2.029976152206502404e-01,8.449616802435678808e-01,3.821169543655572056e+02,2.947071907497470420e+02,1.747729806830056077e+03
-4.818478820680930363e-01,2.627880239577937843e-02,-2.003210475619404407e-01,8.526450146425671450e-01,3.628953104397120342e+02,2.452609386156102289e+02,1.742776098771108536e+03
-4.701438549673215839e-01,2.708246150472118363e-02,-2.044742716965718965e-01,8.581500848508190060e-01,3.637311239724267580e+02,2.123961304405728470e+02,1.772462924626812537e+03
-4.532185898577090200e-01,2.151072485337297488e-02,-2.103193613834221654e-01,8.659653369222936048e-01,3.251141031011921427e+02,1.151956159347879378e+02,1.775599179845972913e+03
-4.205655834546748739e-01,9.569074582486458702e-03,-2.294038419382924687e-01,8.777282609834404781e-01,2.425705955659521464e+02,-7.385834780391790311e+00,1.804870393533564766e+03
-4.188457612327770585e-01,1.927273359276752279e-02,-2.333709905076422342e-01,8.773452973753719242e-01,2.241161262585260658e+02,-6.636890107888886803e+01,1.780436960901909970e+03
-3.960046500760959209e-01,2.131137599117685286e-02,-2.376332833946835643e-01,8.867110944352357693e-01,2.318544748786973457e+02,-1.303322465302904618e+02,1.778631271051262502e+03
-3.963748974406512415e-01,3.049570803768641286e-02,-2.337744226848475770e-01,8.873029199594463234e-01,2.408650956895247077e+02,-1.958300576887994850e+02,1.736968419811909371e+03
-3.906026776814309209e-01,3.991501105446376707e-02,-2.367240413862750636e-01,8.887058390211955983e-01,2.682940820366550270e+02,-2.298243394791079481e+02,1.734500194069992176e+03
-3.858318502743795508e-01,5.205040683189857825e-02,-2.286303047722904602e-01,8.922739053688681921e-01,3.358106883870988781e+02,-2.825583859510020943e+02,1.709173036539271152e+03
-3.797350987156828395e-01,7.039738820865992786e-02,-2.091843933782357445e-01,8.983804050087964566e-01,4.464590947695866134e+02,-3.287354040681851188e+02,1.654359305714555376e+03
-3.808070222575412056e-01,9.118025648223498925e-02,-1.845062942098409930e-01,9.014597051583225218e-01,5.485100103750652352e+02,-3.448228311120460603e+02,1.628012452675930945e+03
-3.817997555964117162e-01,1.069990821805049813e-01,-1.586030327985093469e-01,9.042263107354070462e-01,6.647509747023364071e+02,-3.251283403075586875e+02,1.586484311686258252e+03
