9.621184968142540428e-02,9.796742065846202330e-01,3.052575854908580119e-02,1.733490899851411193e-01,1.184012391470260752e+02,-2.513758117313703622e+02,1.337663870326670349e+03
7.924638607101790189e-02,9.894445778014061554e-01,3.245903541666345787e-02,1.169010212697051132e-01,1.980934458497542607e+02,-2.071366753639300953e+02,1.365563142521027430e+03
6.672480534861273405e-02,9.946745888610496467e-01,1.765122994918988733e-02,7.654212373962743232e-02,2.218270389482283349e+02,-1.782747815936522784e+02,1.392615758385028585e+03
6.153791835240655927e-02,9.912956975304537677e-01,6.835529837329079247e-03,1.161860585195432088e-01,2.118183456840106089e+02,-1.718848967206232601e+02,1.373500644372085389e+03
7.316629407708576116e-02,9.933841277270080150e-01,9.529811227106546254e-03,8.799915277462916352e-02,2.392477699103587838e+02,-1.863948680476521531e+02,1.378159368198087805e+03
8.080836222521854684e-02,9.945811332722633846e-01,2.180295152812073214e-02,6.166854334262086845e-02,2.921813299591703412e+02,-1.947512269817973163e+02,1.351593861395502927e+03
7.094543334867697837e-02,9.952874660184048983e-01,1.922345750830112276e-02,6.324606039159760829e-02,3.137909975451107130e+02,-2.160488216309727534e+02,1.308490185464497245e+03
5.927179378928770087e-02,9.965405803433675658e-01,4.122625030687019493e-02,4.115971908965620346e-02,3.345019061726730456e+02,-2.219386681858186989e+02,1.295880561231615275e+03
6.758129540426824344e-02,9.943305713071934893e-01,2.415392888836492835e-02,7.846063468164918286e-02,2.316237338473093814e+02,-2.497068629138148026e+02,1.298320297506195629e+03
1.331367136138453811e-01,9.747954438431812862e-01,6.497859389232411853e-02,1.668119914348381860e-01,-1.887118952367448514e+02,-2.763324883986896907e+02,1.326100903662113296e+03
1.146583908382400319e-01,9.918244065783727859e-01,-1.453036953531963021e-02,-5.409869025226979322e-02,4.083038098139273870e+02,-9.291639637035544297e+01,1.353126705283870706e+03
1.163357323699679008e-01,9.921454947514571909e-01,-2.151681524409083945e-02,4.062439267338247700e-02,2.161855671450330476e+02,-9.152290944001656214e+01,1.398309566194370746e+03
1.215442708240590669e-01,9.856068647755708012e-01,-1.802734830251704820e-02,1.161081954484579626e-01,1.007801251004094212e+02,-1.037386125743695970e+02,1.400416165987054001e+03
1.228303577098951854e-01,9.803915986591310583e-01,4.442566311602143617e-03,1.540301272739180716e-01,5.008713896921312525e+00,-1.246791560067976121e+02,1.395104957059110120e+03
1.280636972998550616e-01,9.804834905398588374e-01,3.649283138185785424e-03,1.491257755897451576e-01,-3.808681360137757821e+01,-1.444395366123880819e+02,1.404927670690110517e+03
1.309647868141335936e-01,9.829749880638352089e-01,2.133106048123954365e-02,1.270959610466725620e-01,-5.257540541720462812e+01,-1.844939374393754576e+02,1.421050954666200369e+03
1.270131637056303719e-01,9.779128418562288427e-01,3.779380029820636477e-02,1.616346455348616207e-01,-1.393777392214471718e+02,-1.875322438347213563e+02,1.413266830152662124e+03
1.363472760232104231e-01,9.702138955819761268e-01,3.896656487863143364e-02,1.964078001563488995e-01,-3.029920224031762359e+02,-2.306427879664330192e+02,1.400683660541220888e+03
1.391372686836880035e-01,9.532669054311274648e-01,9.239706535630677620e-02,2.517653863948485782e-01,-4.371663321843990957e+02,-2.801382249204069126e+02,1.370406022117613929e+03
1.563141230345847510e-01,9.428592923161731587e-01,9.111678963039997192e-02,2.797855973427207932e-01,-5.645995485526195807e+02,-3.138684721472731098e+02,1.338299911817609882e+03
