-3.079590049780916439e-01,5.999224828339675547e-02,-2.396807412372932156e-01,9.187574890463471311e-01,-7.971609119747976138e+02,-9.225982310217280258e+01,1.617612124498340108e+03
-2.913205484458445405e-01,6.633692754268726011e-02,-2.217338690115555344e-01,9.282057107293485432e-01,-7.616128255811746612e+02,-1.803847888190454967e+02,1.606655497643810349e+03
-2.905665571739838304e-01,6.577723243864903868e-02,-2.060901776321938939e-01,9.320790042846694989e-01,-7.125254156295270604e+02,-2.284054996645780875e+02,1.590286868887289529e+03
-3.017109510440192932e-01,7.343890514194421903e-02,-1.807929925052204900e-01,9.332154751678055637e-01,-6.112749496062149319e+02,-2.601008416619230275e+02,1.603915978189094858e+03
-3.012583693943818863e-01,8.167837811510467172e-02,-1.564705820627466382e-01,9.370640289581441129e-01,-5.275789921845089339e+02,-2.945955697396115056e+02,1.601200586558268242e+03
-3.034583542317497717e-01,9.714992134143621283e-02,-1.475819056558436426e-01,9.363196575706932423e-01,-4.208064953407678104e+02,-3.138104977547620251e+02,1.606959449657259484e+03
-2.939287577448047029e-01,1.184289361862104345e-01,-1.288421848147614235e-01,9.396702420831241076e-01,-3.007345592186731551e+02,-3.453143721300133961e+02,1.615919641917111676e+03
-2.984571000827153098e-01,1.437781863826513296e-01,-1.067202167235693777e-01,9.374763932351609652e-01,-1.648377425398681737e+02,-3.737104139061879096e+02,1.595960494148848511e+03
-3.052115347242565502e-01,1.592622193169304368e-01,-7.428020245543641431e-02,9.359294396976136632e-01,-4.874277566739330325e+01,-3.633327771846570613e+02,1.604293969018594225e+03
-3.010964655851032790e-01,1.935438762858726069e-01,-4.514232857704009866e-02,9.326541998699410252e-01,1.139272107265115750e+02,-3.770658936657543450e+02,1.579000785900367646e+03
-3.126124243691248972e-01,2.126024738598094044e-01,-1.121966957319634958e-02,9.257147396760060376e-01,2.915425839747105670e+02,-3.587031895055479254e+02,1.564866071169718907e+03
-3.051514468736480912e-01,2.484615647134182648e-01,7.382717927825906828e-03,9.192904550832001753e-01,4.034491551121640214e+02,-3.650814935692328618e+02,1.540761924617105706e+03
-3.137511509320656256e-01,2.661047369161839149e-01,2.654904805770704271e-02,9.110673039500442050e-01,5.211070938208498546e+02,-3.495459530716261725e+02,1.507377512559552315e+03
-3.333526800037349691e-01,2.945062413754518937e-01,7.668668301057089687e-02,8.923347001961022817e-01,6.930073887602535478e+02,-2.751425698232914101e+02,1.418868642766603671e+03
-4.334938853905988543e-01,2.833071446757173262e-01,1.179884267036935969e-01,8.472891149239681896e-01,6.869723201148839280e+02,8.289450909651687027e+01,1.574996179590590373e+03
-3.896504805218647949e-01,1.492246519752972178e-01,-7.036217868018891132e-03,9.087656452078527458e-01,-4.345916987301289680e+01,-2.077672495428256028e+01,1.766030577446911138e+03
-4.098788085386037561e-01,9.596818753892308318e-02,-4.915644495940632575e-02,9.057445076899012237e-01,-3.081576057638223460e+02,6.539551672120403225e+01,1.745020257008877252e+03
-4.103786663048893946e-01,5.766459636575259340e-02,-5.884440060256480864e-02,9.081858185886410029e-01,-4.384800041445831766e+02,1.412928515679824955e+02,1.749408117507195357e+03
-4.270570865405691197e-01,4.365160212696916203e-02,-6.948510363216874042e-02,9.004935329253933585e-01,-4.859506874697999592e+02,2.204159697989231574e+02,1.732646560302880971e+03
-4.390575533841950540e-01,3.107555019328445134e-02,-7.193134188946463670e-02,8.950355618915096789e-01,-5.344172316150524011e+02,2.793227756131305455e+02,1.730976464362287061e+03
-4.622415976458960629e-01,1.911349031729608211e-02,-8.002296966070285289e-02,8.829290482368005177e-01,-6.023596452028872363e+02,3.956698720430207459e+02,1.716067696392770131e+03
2.696819724450490452e-01,9.200835033708555377e-01,-2.764666082459784069e-01,-6.545376297758004336e-02,-8.218266980589506829e+02,-2.351669814320860610e+02,1.624068927477938132e+03
2.422671458789101562e-01,9.227919126080312839e-01,-2.865803356501642196e-01,-8.736948707379274537e-02,-6.555850862480075421e+02,-3.078813580432517938e+02,1.664494518045221639e+03
2.143298847694403708e-01,9.208977054253248973e-01,-2.917565133592798232e-01,-1.445276912896838739e-01,-4.041929108879407408e+02,-3.418542217577884799e+02,1.719801989427487115e+03
1.903466748233984818e-01,9.232560695026957864e-01,-2.783906874004977161e-01,-1.840244513068494125e-01,-2.489357764177300112e+02,-4.061790578431084668e+02,1.726160423355160901e+03
1.650034859706182300e-01,9.186152026925176184e-01,-2.796551168313274327e-01,-2.251954143178437062e-01,-6.477460943602463317e+01,-4.486078409935583977e+02,1.714432488775231377e+03
-4.775912836125527638e-01,9.427038305548009200e-02,-9.412420408088595369e-02,8.684240294360969781e-01,-3.420467713712853879e+02,4.825772999253243256e+02,1.833528036341776215e+03
-4.752850295078689946e-01,7.725638476488098927e-02,-9.789140337678542414e-02,8.709494043190386670e-01,-3.576559257895168003e+02,4.220321129886168592e+02,1.823439155634877352e+03
-4.657372245968708913e-01,8.612053011534132052e-02,-9.264139110338628913e-02,8.758365512879020542e-01,-3.641525127978931096e+02,3.883112749554114771e+02,1.849962618202940348e+03
-4.522772768442165914e-01,6.899325387722694825e-02,-9.816314051032137833e-02,8.837698759377144997e-01,-4.031910632887976362e+02,2.926415847936683576e+02,1.844150809956978492e+03
-4.198864335170420237e-01,5.493217049027144389e-02,-1.168946321125244464e-01,8.983392925709327015e-01,-4.919853573814628476e+02,1.830689586917943359e+02,1.837052384598506023e+03
-4.171153108982140756e-01,5.333540049415805978e-02,-1.234169048688192605e-01,8.988539481256201391e-01,-4.983868750178311302e+02,1.301367862545249920e+02,1.815716657875245346e+03
-3.974372841417535551e-01,6.437802107935061691e-02,-1.288881458685066095e-01,9.062488187195127942e-01,-4.907074581495612051e+02,6.361388806075221680e+01,1.803918305601633620e+03
-3.790378704750499983e-01,7.065489292054406845e-02,-1.243402458526369214e-01,9.142634642779025045e-01,-4.784960597784472043e+02,-2.002832898491032854e+00,1.802649558620136077e+03
-3.689776859405226039e-01,8.503930224461901666e-02,-1.200284116193230249e-01,9.177237954612856852e-01,-4.515933791923440594e+02,-3.209017890456323130e+01,1.817378821656607442e+03
-3.661367446975960505e-01,9.727328616925218219e-02,-1.117384005507756628e-01,9.186927243765657947e-01,-3.823670588779368131e+02,-9.155962347954140057e+01,1.824333866326599946e+03
-3.602530367376381437e-01,1.203798874711236727e-01,-8.856251086286393015e-02,9.208056873648287066e-01,-2.634140537352324145e+02,-1.576668073007532485e+02,1.819658340634220849e+03
-3.554840687792290010e-01,1.427219542798471852e-01,-6.912241157408982595e-02,9.211317022168370450e-01,-1.589986778249275119e+02,-1.913144401034437863e+02,1.823476242329364595e+03
