timestamp,tag_id,qx,qy,qz,qw,x,y,z
0.03333333333333333,15,-0.18794100047402176,0.980800428142257,0.04178569396423363,0.031026702640092718,-15.209032509279028,-3.384465894251806,37.671852777060685
0.03333333333333333,18,-0.14155377545769585,0.9865974238647438,0.07146398465158232,0.03848312324697401,-1.288804085066997,-0.46083684441451445,-12.304074371382155
0.03333333333333333,9,0.33788352998853927,0.890530853884417,-0.2394714195120663,0.18826300135515456,1.0865971664402547,0.22004404577852732,1.681491695200667
0.3,18,-0.14759450819186243,0.9850115275688988,0.07347307163234239,0.05069378120534551,-2.19458535276435,-0.5818046484618019,-19.53358696483215
0.3,15,-0.19536091132897504,0.9785715873153957,0.04558045659487352,0.046413196402985586,-19.54514732126535,-4.602545126754949,48.86703046878894
0.3,9,0.3412977404799984,0.9392207874420885,0.008593107426062669,-0.0361430945641786,2.645975175317031,-6.37167382278092,-25.349436203558934
0.5666666666666667,nan,nan,nan,nan,nan,nan,nan,nan
0.8333333333333334,18,-0.1291367356833111,0.9770242556900871,0.09415550916012383,-0.14100371408260115,0.02818037189125216,0.1745721301251183,15.226472268008163
1.1,15,-0.18173897521140292,0.9805773825936188,0.03364530102255736,0.06562724551631235,-34.709655566387404,-3.4313140895559746,67.96099949264232
1.1,18,-0.13177101042359798,0.9876828899110488,0.03620309130018362,0.07621184927039695,-0.3975434656249194,-0.8885188305220492,-19.98401269152907
1.3666666666666667,15,-0.1759008938473421,0.9826111455616423,0.03481777321034328,0.04818645899437134,-28.089960347629415,-2.8643341664663,55.757870450534405
1.3666666666666667,18,-0.13190493104293943,0.9854164475603737,0.004202844128822548,0.10741438518783007,-1.2826809219067516,-1.409117454645959,-38.9537117339303
1.6333333333333333,15,-0.17703561967328857,0.9827420770774756,0.02310042228222308,0.04840216729369415,-26.96327886910087,-2.291640687484612,51.83482936264066
1.6333333333333333,18,-0.13057262349174337,0.9862937374413102,0.03885614711631571,0.09308949086664191,-0.3901493475532807,-1.2505544955005214,-26.798616215256164
1.9,18,-0.12877302155398757,0.9867258562283381,0.02419816802387519,0.09593769975665378,-0.6541401428285036,-1.4489117413248496,-30.62044795366925
1.9,15,-0.1776483202198148,0.9824180770646808,0.034525641351989586,0.04586694091442027,-28.33791778327412,-2.2865035832383658,55.05884555959377
