Format Version,1.24,Take Name,Take 2025-12-08 03.08.47 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-08 03.08.47.599 PM,Capture Start Frame,498529,Total Frames in Take,7393,Total Exported Frames,7393,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1628,13.566667,-0.284930,-0.318943,-0.002901,-0.903926,2209.091064,1064.512695,1729.561401,2243.266602,1080.272827,1735.296387,2250.814453,1124.591431,1673.274292,2178.616943,1072.786621,1775.265137,2141.783447,1030.260742,1741.263550,2231.002197,1014.955505,1722.637329,2243.424561,1080.271973,1735.742310,2250.701416,1124.640503,1673.133545,2178.505371,1072.267944,1774.555176,2141.858154,1030.640869,1741.579956,,,,-4687.376465,1030.740601,-2073.540771,-4303.242676,1030.753540,-2419.707520,,,,,,,,,,,,,,,,,,,,,
1629,13.575000,-0.284987,-0.318787,-0.003458,-0.903961,2208.650146,1063.880005,1729.526611,2242.808350,1079.667603,1735.289673,2250.355713,1124.020386,1673.291870,2178.140625,1072.106689,1775.215088,2141.365723,1029.563599,1741.171753,2230.609131,1014.345154,1722.594238,2243.033691,1079.713501,1735.653931,2250.241943,1124.044067,1673.189697,2178.000732,1071.626465,1774.582886,2141.396240,1029.904541,1741.471313,,,,-4687.181641,1030.874268,-2073.398438,-4303.312500,1030.850952,-2419.683594,,,,,,,,,,,,,,,,,,,,,
1630,13.583333,-0.284869,-0.318467,-0.004053,-0.904109,2208.197754,1063.277832,1729.317383,2242.334961,1079.098022,1735.116333,2249.902100,1123.463257,1673.129883,2177.634033,1071.471313,1774.975586,2140.935059,1028.895386,1740.891602,2230.211670,1013.764954,1722.403198,2242.458740,1079.312378,1735.082031,2249.880127,1123.370972,1673.248169,2177.557861,1071.169556,1774.600830,2140.899414,1029.052856,1741.135986,,,,-4687.189453,1030.682861,-2073.565186,-4303.138184,1030.835449,-2419.770508,,,,,,,,,,,,,,,,,,,,,
1631,13.591667,-0.285255,-0.318245,-0.003977,-0.904065,2207.728516,1062.899292,1729.426392,2241.871826,1078.698120,1735.247192,2249.481934,1123.101440,1673.293213,2177.154053,1071.077637,1775.080078,2140.444336,1028.543457,1740.955200,2229.719727,1013.379944,1722.485840,2241.819092,1078.932739,1735.101440,2249.489502,1122.938843,1673.531128,2177.064941,1070.702393,1774.620483,2140.577881,1028.805664,1741.274902,,,,-4687.437012,1030.377930,-2073.868652,-4303.171387,1030.489990,-2420.035156,,,,,,,,,,,,,,,,,,,,,
1632,13.600000,-0.285513,-0.317327,-0.003572,-0.904308,2207.229004,1062.667236,1729.868286,2241.385254,1078.417114,1735.744385,2249.156494,1122.814209,1673.806030,2176.593750,1070.885376,1775.474243,2139.877686,1028.406128,1741.288086,2229.160400,1013.117065,1722.958618,2241.263672,1078.556396,1735.690430,2249.156494,1122.699951,1673.948608,2176.477051,1070.468872,1775.015137,2140.150146,1028.777344,1741.614502,,,,-4687.707031,1030.167480,-2073.969482,-4303.218262,1030.319580,-2420.049072,,,,,,,,,,,,,,,,,,,,,
1633,13.608333,-0.286772,-0.316864,-0.002737,-0.904075,2206.782715,1062.477295,1730.424561,2240.978516,1078.128174,1736.337158,2248.876465,1122.621826,1674.484131,2176.159668,1070.688354,1776.039673,2139.341309,1028.368164,1741.766113,2228.588379,1012.884033,1723.426025,2240.968262,1078.204590,1736.674683,2248.790039,1122.589355,1674.371460,2176.109131,1070.175537,1775.558350,2139.510986,1028.790894,1741.973511,,,,-4687.616211,1030.366333,-2073.780762,-4303.367676,1030.390259,-2420.013916,,,,,,,,,,,,,,,,,,,,,
1634,13.616667,-0.286955,-0.316414,-0.002666,-0.904175,2206.245605,1062.065308,1730.732300,2240.444092,1077.697632,1736.677002,2248.416504,1122.201416,1674.841064,2175.588623,1070.281250,1776.323853,2138.777832,1027.987427,1742.009644,2228.031982,1012.462708,1723.740479,2240.532471,1077.784790,1737.166382,2248.296875,1122.189087,1674.632935,2175.496826,1069.658447,1775.802368,2138.913086,1028.460938,1742.217896,,,,-4687.388184,1030.607910,-2073.499512,-4303.297852,1030.599121,-2419.764404,,,,,,,,,,,,,,,,,,,,,
1635,13.625000,-0.294251,-0.319006,-0.000614,-0.900917,2205.780029,1061.308716,1730.261353,2240.131104,1076.625732,1736.145874,2247.919434,1121.922363,1674.864380,2175.542236,1069.103027,1776.205444,2138.170654,1027.536133,1741.610229,2227.168457,1011.660828,1722.415039,2240.137207,1077.174072,1737.172729,2247.933594,1121.593506,1674.736084,2174.993896,1069.108643,1775.843018,2138.411133,1027.783447,1742.180298,2228.088867,1010.434753,1718.923462,-4687.193848,1030.772339,-2073.429443,-4303.219727,1030.789062,-2419.681641,,,,,,,,,,,,,,,,,,,,,
1636,13.633333,-0.288013,-0.315830,-0.003510,-0.904040,2205.423096,1060.910522,1730.613647,2239.604736,1076.545532,1736.647461,2247.643311,1121.209717,1674.935669,2174.695801,1068.994995,1776.181274,2137.956543,1026.768921,1741.706909,2227.245605,1011.337036,1723.527954,2239.636475,1076.815430,1736.824951,2247.666504,1121.110840,1674.935303,2174.530518,1068.710083,1775.868042,2137.977539,1026.921875,1741.971436,,,,-4687.129395,1030.768677,-2073.512939,-4303.069336,1030.790161,-2419.761230,,,,,,,,,,,,,,,,,,,,,
1637,13.641667,-0.287560,-0.314568,-0.004174,-0.904621,2204.971191,1060.524048,1730.799683,2239.122314,1076.189331,1736.925781,2247.314209,1120.814941,1675.206177,2174.099365,1068.618530,1776.267944,2137.497070,1026.339600,1741.713135,2226.852539,1010.962036,1723.816406,2239.094238,1076.464600,1736.823975,2247.347900,1120.679443,1675.362427,2174.023438,1068.204224,1775.860596,2137.558105,1026.577148,1742.013916,,,,-4687.358887,1030.466553,-2073.812012,-4303.055176,1030.551636,-2419.985352,,,,,,,,,,,,,,,,,,,,,
1638,13.650000,-0.289658,-0.314340,-0.003450,-0.904033,2204.493408,1060.253662,1731.157593,2238.690430,1075.802002,1737.327759,2246.981445,1120.631714,1675.769531,2173.661621,1068.265503,1776.667480,2136.929688,1026.215332,1741.971802,2226.235352,1010.657532,1723.983154,2238.612061,1075.964478,1737.346802,2246.982910,1120.548584,1675.905151,2173.542725,1067.798462,1776.204834,2137.097168,1026.580078,1742.348267,,,,-4687.549805,1030.304810,-2073.936279,-4303.260254,1030.209717,-2420.085693,,,,,,,,,,,,,,,,,,,,,
1639,13.658333,-0.290473,-0.313802,-0.002821,-0.903961,2204.015381,1060.027954,1731.768921,2238.239258,1075.502319,1737.975708,2246.652588,1120.384644,1676.472534,2173.174072,1068.049316,1777.270752,2136.378906,1026.110229,1742.507446,2225.663818,1010.397339,1724.551025,2238.246338,1075.612305,1738.201538,2246.591797,1120.337891,1676.417114,2173.108887,1067.576294,1776.813599,2136.510254,1026.472168,1742.732788,,,,-4687.668457,1030.317139,-2073.819580,-4303.465332,1030.162720,-2420.050781,,,,,,,,,,,,,,,,,,,,,
1640,13.666667,-0.295943,-0.315462,-0.000814,-0.901610,2203.439453,1059.546997,1731.635376,2237.791504,1074.750854,1737.800659,2246.131836,1120.194702,1676.701050,2172.905029,1067.299194,1777.390015,2135.658691,1025.933472,1742.420654,2224.743164,1009.860901,1723.799561,2237.688477,1075.443359,1738.753662,2246.186523,1119.830200,1676.626587,2172.497559,1067.237549,1776.972534,2135.755127,1026.171387,1743.021484,2225.847900,1008.642700,1720.454834,-4687.303711,1030.673462,-2073.543457,-4303.275879,1030.572144,-2419.824463,,,,,,,,,,,,,,,,,,,,,
1641,13.675000,-0.295861,-0.314753,-0.000922,-0.901885,2202.876709,1058.889404,1731.657104,2237.222168,1074.088989,1737.870972,2245.663086,1119.516235,1676.772949,2172.274414,1066.658081,1777.363525,2135.073975,1025.290405,1742.347900,2224.183838,1009.197693,1723.865723,2237.133545,1074.685181,1738.786133,2245.725342,1119.113159,1676.686279,2171.789795,1066.567017,1776.990356,2135.135498,1025.568726,1742.983398,2225.462891,1008.453247,1720.861572,-4687.224609,1030.771362,-2073.456055,-4303.241211,1030.795410,-2419.713135,,,,,,,,,,,,,,,,,,,,,
1642,13.683333,-0.295638,-0.314125,-0.001229,-0.902176,2202.330566,1058.232300,1731.646240,2236.661621,1073.445190,1737.905640,2245.179443,1118.852295,1676.803223,2171.656982,1066.008423,1777.303833,2134.522705,1024.615356,1742.248047,2223.665283,1008.544556,1723.905518,2236.545166,1074.073364,1738.683350,2245.310303,1118.340942,1676.748901,2171.158691,1066.039917,1777.139404,2134.677246,1024.696655,1742.771118,2224.720215,1007.800720,1719.955933,-4687.076172,1030.810425,-2073.444092,-4303.244141,1030.849121,-2419.727051,,,,,,,,,,,,,,,,,,,,,
1643,13.691667,-0.289142,-0.310371,-0.003811,-0.905567,2201.829346,1057.764160,1732.133667,2235.994385,1073.276855,1738.565063,2244.859131,1117.998779,1677.008423,2170.629395,1065.888672,1777.371826,2134.132080,1023.832581,1742.436157,2223.563965,1008.128052,1725.218628,2235.903809,1073.565186,1738.640015,2244.884033,1117.840454,1677.055298,2170.501465,1065.489990,1777.142212,2134.262695,1024.099243,1742.640869,,,,-4687.306641,1030.492188,-2073.759521,-4303.239258,1030.567871,-2419.931885,,,,,,,,,,,,,,,,,,,,,
1644,13.700000,-0.289488,-0.309276,-0.004214,-0.905830,2201.286621,1057.473145,1732.558105,2235.437988,1072.977051,1739.082153,2244.454346,1117.742798,1677.579346,2169.979980,1065.568359,1777.727905,2133.560791,1023.542175,1742.674927,2223.031494,1007.839539,1725.658569,2235.258545,1073.116455,1739.090454,2244.479980,1117.657104,1677.627563,2169.891357,1065.125366,1777.365723,2133.836182,1023.923035,1742.953979,,,,-4687.501465,1030.305298,-2073.936035,-4303.061523,1030.420532,-2420.089600,,,,,,,,,,,,,,,,,,,,,
1645,13.708333,-0.291086,-0.308705,-0.004147,-0.905513,2200.681396,1057.327393,1733.076050,2234.849854,1072.762085,1739.673950,2243.979248,1117.701782,1678.314941,2169.351074,1065.330200,1778.245850,2132.899170,1023.463379,1743.036499,2222.360596,1007.683655,1726.042480,2234.683105,1072.853271,1739.730957,2243.975342,1117.629517,1678.339844,2169.271240,1064.926025,1777.889648,2133.196533,1023.854492,1743.285645,,,,-4687.650879,1030.246216,-2073.907959,-4303.346680,1030.201660,-2420.110352,,,,,,,,,,,,,,,,,,,,,
1646,13.716667,-0.290723,-0.307924,-0.004593,-0.905893,2200.148193,1057.115723,1733.592529,2234.294922,1072.573975,1740.246460,2243.515869,1117.482300,1678.878052,2168.726807,1065.127319,1778.697510,2132.366455,1023.218628,1743.443604,2221.868896,1007.480286,1726.630127,2234.292969,1072.667603,1740.421997,2243.455566,1117.430664,1678.850586,2168.639893,1064.681763,1778.248413,2132.530029,1023.585205,1743.681519,,,,-4687.410645,1030.520752,-2073.582031,-4303.275391,1030.483032,-2419.865479,,,,,,,,,,,,,,,,,,,,,
1647,13.725000,-0.296211,-0.309417,-0.003578,-0.903608,2199.605957,1056.431885,1733.270752,2233.851074,1071.671509,1739.925415,2242.976807,1117.190063,1678.994141,2168.433350,1064.098267,1778.607788,2131.724609,1022.723938,1743.084839,2221.077393,1006.780396,1725.677856,2233.719727,1072.124878,1740.611206,2242.985107,1116.832764,1679.005859,2167.956055,1064.101807,1778.210571,2131.820801,1023.054260,1743.722290,2222.642334,1005.736816,1722.740234,-4687.158203,1030.799927,-2073.396240,-4303.193359,1030.781128,-2419.735352,,,,,,,,,,,,,,,,,,,,,
1648,13.733333,-0.291908,-0.306573,-0.003856,-0.905974,2199.064453,1055.807617,1733.546265,2233.241455,1071.157349,1740.296143,2242.716797,1116.140747,1679.021484,2167.573242,1063.834229,1778.599731,2131.166260,1022.087830,1743.201660,2220.658203,1006.122009,1726.546021,2233.272705,1071.327148,1740.469604,2242.712158,1116.002563,1679.015503,2167.390869,1063.460815,1778.171021,2131.224609,1022.342590,1743.513550,,,,-4687.020020,1030.884644,-2073.327148,-4303.146973,1030.916504,-2419.629639,,,,,,,,,,,,,,,,,,,,,
1649,13.741667,-0.291852,-0.304773,-0.003804,-0.906599,2198.576172,1055.191650,1733.510864,2232.745605,1070.506592,1740.376709,2242.492676,1115.449585,1679.115234,2166.931396,1063.275269,1778.446411,2130.605957,1021.552185,1742.937012,2220.139404,1005.478638,1726.612671,2232.762939,1070.699829,1740.281494,2242.530762,1115.370728,1679.226318,2166.796631,1062.933716,1778.109253,2130.664795,1021.746643,1743.223755,,,,-4687.210938,1030.589478,-2073.625000,-4303.132324,1030.693726,-2419.843506,,,,,,,,,,,,,,,,,,,,,
1650,13.750000,-0.293000,-0.303578,-0.003332,-0.906631,2198.135254,1054.861084,1733.814575,2232.325684,1070.086670,1740.772705,2242.290527,1115.116577,1679.610107,2166.423096,1062.935913,1778.704346,2130.071289,1021.358276,1743.051514,2219.599609,1005.111938,1726.868652,2232.252686,1070.230713,1740.595093,2242.353760,1115.037476,1679.775391,2166.210938,1062.584717,1778.329834,2130.285889,1021.619568,1743.421387,,,,-4687.431152,1030.320068,-2073.918701,-4303.125488,1030.394653,-2420.091309,,,,,,,,,,,,,,,,,,,,,
1651,13.758333,-0.294277,-0.302437,-0.002377,-0.906602,2197.628418,1054.649048,1734.323853,2231.857178,1069.753662,1741.359497,2242.055420,1114.859253,1680.291260,2165.875488,1062.745605,1779.180786,2129.445312,1021.346313,1743.400757,2218.945312,1004.844177,1727.322021,2231.684326,1069.773315,1741.345703,2242.072754,1114.828857,1680.386230,2165.698486,1062.461914,1778.892090,2129.760742,1021.686218,1743.728149,,,,-4687.716309,1030.186279,-2073.969482,-4303.280762,1030.255249,-2420.163330,,,,,,,,,,,,,,,,,,,,,
1652,13.766667,-0.294910,-0.301546,-0.001117,-0.906696,2197.137695,1054.635376,1734.953369,2231.407715,1069.628418,1742.025879,2241.806641,1114.721558,1680.982178,2165.369141,1062.818237,1779.783447,2128.840088,1021.547546,1743.955811,2218.301758,1004.765137,1727.954468,2231.339111,1069.671265,1742.166504,2241.749512,1114.675781,1680.974854,2165.279541,1062.432251,1779.352173,2129.094971,1021.931030,1744.203125,,,,-4687.516113,1030.431641,-2073.649658,-4303.494141,1030.314209,-2419.969971,,,,,,,,,,,,,,,,,,,,,
1653,13.775000,-0.298645,-0.302364,-0.001018,-0.905200,2196.741211,1054.173462,1734.771729,2231.057617,1069.045898,1741.873535,2241.395752,1114.581055,1681.148560,2165.098145,1062.077148,1779.740723,2128.401123,1021.150574,1743.690674,2217.790527,1004.316956,1727.342529,2230.849121,1069.484131,1742.447632,2241.343018,1114.183838,1681.181274,2164.636719,1061.947876,1779.367554,2128.411377,1021.712646,1744.295898,2220.054932,1003.126953,1724.671021,-4687.252441,1030.733887,-2073.452393,-4303.276367,1030.654541,-2419.769043,,,,,,,,,,,,,,,,,,,,,
1654,13.783333,-0.295622,-0.299859,-0.000460,-0.907024,2196.170410,1053.603882,1735.045654,2230.458984,1068.502197,1742.226929,2241.151123,1113.610596,1681.245361,2164.294678,1061.838501,1779.790283,2127.760986,1020.688660,1743.828857,2217.224121,1003.683350,1728.072144,2230.450928,1068.716187,1742.453003,2241.092773,1113.399170,1681.225098,2164.163574,1061.328857,1779.362427,2127.844482,1021.059387,1744.083252,,,,-4686.937012,1030.944092,-2073.305908,-4303.240723,1030.809692,-2419.672607,,,,,,,,,,,,,,,,,,,,,
1655,13.791667,-0.294948,-0.298583,-0.000542,-0.907664,2195.754883,1052.965210,1735.004639,2230.026611,1067.867676,1742.256958,2240.895508,1112.879395,1681.235107,2163.758057,1061.275635,1779.648804,2127.314453,1020.077332,1743.651001,2216.817383,1003.029602,1728.166504,2229.994385,1068.101440,1742.274658,2240.885986,1112.689575,1681.296021,2163.748779,1060.937744,1779.366089,2127.335205,1020.246399,1743.797485,,,,-4686.993164,1030.726685,-2073.526123,-4303.085449,1030.752808,-2419.803711,,,,,,,,,,,,,,,,,,,,,
1656,13.800000,-0.294829,-0.297304,-0.000266,-0.908122,2195.330078,1052.629272,1735.204468,2229.601807,1067.495850,1742.530518,2240.672607,1112.454834,1681.506104,2163.234619,1061.006714,1779.765137,2126.830322,1019.828064,1743.705566,2216.350098,1002.664307,1728.449951,2229.493408,1067.733521,1742.462769,2240.688721,1112.312866,1681.645996,2163.214111,1060.628784,1779.392822,2126.947998,1020.080444,1743.960815,,,,-4687.368652,1030.328857,-2073.888916,-4303.100586,1030.410400,-2420.033691,,,,,,,,,,,,,,,,,,,,,
1657,13.808333,-0.296418,-0.297062,0.000879,-0.907684,2194.835938,1052.421997,1735.641235,2229.158203,1067.161987,1742.986694,2240.341309,1112.236084,1682.067749,2162.789307,1060.791138,1780.238525,2126.236572,1019.817139,1744.095825,2215.693848,1002.407654,1728.753052,2229.068848,1067.360962,1742.968628,2240.337646,1112.109253,1682.151123,2162.691895,1060.340698,1779.865601,2126.441895,1020.164368,1744.362915,,,,-4687.759277,1030.119019,-2074.008545,-4303.326660,1030.226807,-2420.164062,,,,,,,,,,,,,,,,,,,,,
1658,13.816667,-0.297367,-0.297084,0.001164,-0.907366,2194.328613,1052.328735,1736.233032,2228.669434,1067.019165,1743.590454,2239.876221,1112.187378,1682.745728,2162.308350,1060.654297,1780.857544,2125.697754,1019.782288,1744.657959,2215.130615,1002.304199,1729.249390,2228.643555,1067.252075,1743.755737,2239.852295,1112.090576,1682.714233,2162.244141,1060.060547,1780.405396,2125.816895,1020.172485,1744.912109,,,,-4687.666504,1030.296753,-2073.787598,-4303.517578,1030.118896,-2420.032227,,,,,,,,,,,,,,,,,,,,,
1659,13.825000,-0.299492,-0.297759,0.000917,-0.906445,2193.939209,1051.769165,1736.173706,2228.298096,1066.411865,1743.542358,2239.425537,1111.851929,1682.885620,2161.994873,1059.904663,1780.887573,2125.308594,1019.212952,1744.561768,2214.708740,1001.768372,1728.928833,2228.079346,1066.930298,1744.077515,2239.378418,1111.393311,1682.903809,2161.573730,1059.635376,1780.572998,2125.110840,1019.864685,1745.144043,2217.505371,1000.711182,1726.382202,-4687.446289,1030.547119,-2073.553711,-4303.362793,1030.514038,-2419.861084,,,,,,,,,,,,,,,,,,,,,
1660,13.833333,-0.298851,-0.296809,0.001290,-0.906968,2193.381836,1051.262329,1736.173096,2227.739990,1065.888062,1743.579102,2239.016357,1111.215332,1682.865601,2161.363770,1059.501465,1780.815186,2124.708008,1018.779663,1744.492188,2214.121338,1001.231445,1729.050781,2227.468506,1066.388550,1744.173096,2238.997070,1110.685669,1682.884277,2160.981445,1059.362305,1780.593140,2124.566895,1019.291016,1745.023804,2216.949951,1000.373840,1726.071411,-4687.039062,1030.892334,-2073.358398,-4303.143555,1030.914917,-2419.649414,,,,,,,,,,,,,,,,,,,,,
1661,13.841667,-0.294559,-0.293698,0.000810,-0.909382,2192.767334,1050.752319,1736.411865,2227.047607,1065.498413,1743.938599,2238.701172,1110.298706,1682.906006,2160.408936,1059.339111,1780.741821,2124.083984,1018.235535,1744.516846,2213.635498,1000.692871,1729.890381,2227.030762,1065.718994,1744.059814,2238.653320,1110.124878,1682.917358,2160.354980,1059.027466,1780.554565,2124.114990,1018.437012,1744.605835,,,,-4687.069824,1030.772583,-2073.481445,-4303.103516,1030.882080,-2419.725586,,,,,,,,,,,,,,,,,,,,,
1662,13.850000,-0.295667,-0.292756,0.000947,-0.909326,2192.239990,1050.393921,1736.437744,2226.529541,1065.075439,1744.048340,2238.345703,1109.978516,1683.122803,2159.823242,1058.940796,1780.732910,2123.496826,1017.961365,1744.369019,2213.045898,1000.317078,1729.851196,2226.560547,1065.287964,1744.060669,2238.287598,1109.834717,1683.198608,2159.774902,1058.609253,1780.473999,2123.572266,1018.200867,1744.510620,,,,-4687.299316,1030.469238,-2073.750000,-4302.986328,1030.650269,-2419.892822,,,,,,,,,,,,,,,,,,,,,
1663,13.858333,-0.296116,-0.292142,0.001883,-0.909376,2191.682861,1050.213013,1736.736694,2226.001953,1064.812622,1744.371094,2237.958984,1109.702759,1683.463135,2159.259766,1058.824829,1781.014404,2122.859375,1017.938721,1744.619385,2212.375977,1000.089417,1730.150635,2225.946533,1065.023071,1744.416626,2237.861328,1109.510864,1683.544922,2159.187012,1058.356445,1780.659790,2123.121826,1018.376587,1744.809570,,,,-4687.679688,1030.156738,-2073.991699,-4303.115234,1030.325562,-2420.104736,,,,,,,,,,,,,,,,,,,,,
1664,13.866667,-0.297134,-0.291906,0.002787,-0.909118,2191.096436,1050.139893,1737.195435,2225.452148,1064.646606,1744.842773,2237.500732,1109.597778,1683.998047,2158.705322,1058.763550,1781.494263,2122.198486,1018.017883,1745.048096,2211.668457,999.976990,1730.530151,2225.429688,1064.955444,1744.992554,2237.344482,1109.345093,1684.058838,2158.721191,1058.199951,1781.084717,2122.390869,1018.486389,1745.187500,,,,-4687.693848,1030.271729,-2073.854736,-4303.367188,1030.265015,-2420.038086,,,,,,,,,,,,,,,,,,,,,
1665,13.875000,-0.299765,-0.293116,0.002154,-0.907865,2190.727783,1049.834351,1737.176025,2225.098145,1064.307251,1744.821533,2236.977295,1109.620972,1684.212891,2158.446289,1058.185425,1781.607056,2121.860352,1017.643433,1745.013672,2211.298584,999.718567,1730.162476,2224.870361,1064.853638,1745.347656,2236.864258,1109.149536,1684.284912,2158.079102,1057.933228,1781.222046,2121.678223,1018.345215,1745.574097,2214.344482,998.297668,1727.533936,-4687.468262,1030.539062,-2073.660156,-4303.399414,1030.502197,-2419.865723,,,,,,,,,,,,,,,,,,,,,
1666,13.883333,-0.298313,-0.292492,0.001654,-0.908546,2190.149170,1049.362793,1737.186646,2224.485352,1063.904419,1744.854980,2236.412598,1109.067505,1684.143555,2157.774902,1057.791260,1781.535522,2121.312012,1017.097961,1744.987427,2210.802246,999.256470,1730.348755,2224.223877,1064.283569,1745.315063,2236.362549,1108.637939,1684.204590,2157.333252,1057.605347,1781.175659,2121.127686,1017.765503,1745.637085,2213.998047,998.170227,1727.644287,-4687.177734,1030.803223,-2073.435059,-4303.156250,1030.882568,-2419.622559,,,,,,,,,,,,,,,,,,,,,
1667,13.891667,-0.294581,-0.289882,0.002214,-0.910596,2189.451416,1048.925171,1737.452393,2223.750244,1063.517822,1745.191040,2236.035400,1108.168579,1684.172852,2156.833252,1057.734985,1781.547607,2120.558838,1016.751282,1745.136597,2210.122070,998.756104,1731.148193,2223.724854,1063.743652,1745.307617,2236.021240,1108.008789,1684.196655,2156.746826,1057.319458,1781.223267,2120.586670,1017.042542,1745.347778,,,,-4687.069824,1030.820190,-2073.455322,-4303.215820,1030.929077,-2419.652344,,,,,,,,,,,,,,,,,,,,,
1668,13.900000,-0.294620,-0.288517,0.002177,-0.911017,2188.933838,1048.572510,1737.486084,2223.222168,1063.140503,1745.316895,2235.708984,1107.771973,1684.325439,2156.201172,1057.414185,1781.489990,2119.995850,1016.452209,1744.985962,2209.583740,998.386780,1731.246826,2223.303467,1063.287598,1745.318726,2235.676514,1107.696289,1684.389404,2156.157959,1057.203613,1781.265381,2119.988037,1016.578918,1745.123169,,,,-4687.306641,1030.474365,-2073.708008,-4303.130371,1030.756226,-2419.802979,,,,,,,,,,,,,,,,,,,,,
1669,13.908333,-0.296003,-0.288013,0.003347,-0.910725,2188.428711,1048.385864,1737.726929,2222.763184,1062.827271,1745.589233,2235.398438,1107.541016,1684.688599,2155.721680,1057.244507,1781.746338,2119.386719,1016.473267,1745.157593,2208.916992,998.146423,1731.387817,2222.855469,1062.857178,1745.578125,2235.286621,1107.468262,1684.803711,2155.576172,1057.066162,1781.427246,2119.541748,1016.691345,1745.348145,,,,-4687.676270,1030.156738,-2074.014160,-4303.135742,1030.431763,-2420.033936,,,,,,,,,,,,,,,,,,,,,
1670,13.916667,-0.296951,-0.287499,0.003927,-0.910576,2187.840088,1048.318237,1738.169678,2222.198242,1062.682373,1746.070801,2234.949707,1107.461792,1685.242920,2155.126953,1057.174316,1782.185425,2118.733398,1016.526550,1745.517700,2208.235596,998.049194,1731.766968,2222.253174,1062.761719,1746.099243,2234.797607,1107.325928,1685.351440,2155.046631,1056.952393,1781.900635,2118.913086,1016.798950,1745.645874,,,,-4687.751953,1030.223999,-2073.899414,-4303.235352,1030.311035,-2419.970703,,,,,,,,,,,,,,,,,,,,,
1671,13.925000,-0.299253,-0.288435,0.003483,-0.909528,2187.343018,1048.124268,1738.318237,2221.716797,1062.449463,1746.222656,2234.343994,1107.537720,1685.597046,2154.719238,1056.755493,1782.444458,2118.252441,1016.293030,1745.644775,2207.727051,997.889160,1731.619019,2221.594727,1062.706787,1746.622559,2234.173340,1107.127319,1685.700439,2154.345459,1056.839478,1782.270630,2118.136963,1016.761169,1746.034302,2211.113037,996.304626,1728.632812,-4687.504395,1030.487427,-2073.637207,-4303.310059,1030.511719,-2419.818604,,,,,,,,,,,,,,,,,,,,,
1672,13.933333,-0.297939,-0.287907,0.002837,-0.910129,2186.558350,1047.773315,1738.413818,2220.895264,1062.173096,1746.341797,2233.551758,1107.137451,1685.630493,2153.846191,1056.456543,1782.464478,2117.507080,1015.847473,1745.699951,2207.034912,997.555603,1731.868652,2220.744385,1062.276123,1746.715332,2233.347900,1106.732788,1685.725098,2153.436768,1056.584229,1782.326294,2117.355713,1016.374084,1746.075684,2210.735840,996.295166,1729.080078,-4687.144531,1030.810303,-2073.380371,-4303.089355,1030.876343,-2419.601562,,,,,,,,,,,,,,,,,,,,,
1673,13.941667,-0.295290,-0.285553,0.002709,-0.911732,2185.737061,1047.297119,1738.628540,2220.026855,1061.754883,1746.654907,2232.987305,1106.376343,1685.754883,2152.790283,1056.219604,1782.455933,2116.659668,1015.387207,1745.733276,2206.265381,997.050598,1732.478516,2220.090820,1061.830322,1746.760742,2232.858887,1106.208740,1685.792114,2152.707031,1056.034668,1782.310425,2116.723145,1015.578003,1745.759888,,,,-4687.049805,1030.839355,-2073.369385,-4302.988281,1031.025391,-2419.576172,,,,,,,,,,,,,,,,,,,,,
1674,13.950000,-0.295511,-0.283730,0.002268,-0.912231,2185.114502,1046.752686,1738.588379,2219.378662,1061.194214,1746.752441,2232.592529,1105.831665,1685.918823,2152.001953,1055.672852,1782.290894,2115.997559,1014.867676,1745.414429,2205.646729,996.500122,1732.500244,2219.456299,1061.364380,1746.734619,2232.521240,1105.702271,1686.004272,2151.972900,1055.489380,1782.149170,2116.020264,1015.002991,1745.480591,,,,-4687.169434,1030.627808,-2073.599121,-4303.023438,1030.790283,-2419.774902,,,,,,,,,,,,,,,,,,,,,
1675,13.958333,-0.296147,-0.282369,0.002346,-0.912447,2184.586426,1046.451538,1738.774292,2218.848389,1060.840088,1747.040405,2232.276367,1105.519897,1686.284668,2151.373535,1055.372192,1782.400757,2115.410645,1014.650330,1745.391846,2205.068604,996.178223,1732.689331,2218.807373,1061.137573,1746.989136,2232.292236,1105.363403,1686.345337,2151.306396,1054.964355,1782.218872,2115.494385,1014.895935,1745.540649,,,,-4687.534180,1030.298096,-2073.889160,-4303.029785,1030.437500,-2420.020264,,,,,,,,,,,,,,,,,,,,,
