time,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg
45.466667,-0.01134608865676956,0.9740333212593728,0.04432480426932983,-0.650082994014153,55.80799841327231,2.539624212376052
45.475,-0.010414470068322856,0.9718035816676647,0.04601147967362529,-0.5967051807802217,55.6802437452542,2.6362635944507034
45.483333,-0.01003647055679835,0.9698391124602264,0.044512271077326915,-0.5750474041118608,55.56768795068458,2.5503652692730743
45.491667,-0.013551506720736572,0.9663261112179127,0.04252527691768648,-0.7764441411413759,55.36640780607579,2.436518890008534
45.5,-0.021008273548759338,0.9615412703677095,0.03796840792061751,-1.2036854092002345,55.09225661971736,2.175429528682469
45.508333,-0.025802077462732775,0.9582124434738297,0.03549675970137933,-1.4783501412842077,54.901528887968404,2.033814517279096
45.516667,-0.022324407089176823,0.9576618463993505,0.03926024767173697,-1.2790943063417672,54.86998199938849,2.2494464942288452
45.525,-0.01614108797421654,0.9581480357526959,0.043365764990225486,-0.9248162176719754,54.89783859737938,2.484675309296104
45.533333,-0.010704242899683525,0.9596092009451285,0.045725368416213996,-0.6133079410347442,54.98155719607719,2.6198706269298553
45.541667,-0.014718565437537467,0.9571956984330887,0.04451083970370462,-0.8433116800580208,54.84327368829309,2.5502832576056105
45.55,-0.01848813913917402,0.9549606013841574,0.03998581322967176,-1.0592923437253023,54.71521206058718,2.2910183384585636
45.558333,-0.019563092012706118,0.9522023293173629,0.03692103277485259,-1.1208826065541517,54.55717471241103,2.11541935326324
45.566667,-0.013913423786176882,0.9508486775010239,0.03862991203369326,-0.7971804615248657,54.47961617640458,2.2133309224922546
45.575,-0.005633617819551517,0.9516262735418333,0.04252014163994389,-0.32278252444999533,54.524169147709046,2.4362246602672557
45.583333,-0.009617654393307973,0.9470895238171724,0.04186050855204915,-0.5510510055520011,54.26423253577884,2.398430468303705
45.591667,-0.013670187001626033,0.9432541598681063,0.03894498419788128,-0.7832440203477691,54.044482368600725,2.231383227742281
45.6,-0.016490956849597893,0.9396472524944635,0.03470412797073141,-0.9448622276143156,53.83782179899637,1.98840006440482
45.608333,-0.01801384917215998,0.9358861568410091,0.03185028877639429,-1.0321175303499988,53.62232689170844,1.8248871231602877
45.616667,-0.014344502951924465,0.9342567708377336,0.033814194325925584,-0.8218794783582226,53.52896995052306,1.9374106225107517
45.625,-0.001258422499879952,0.9378207915675922,0.039588887622304725,-0.07210229808742359,53.7331732964411,2.2682761763757653
45.633333,-0.003239301439990072,0.9341621584930069,0.03970276251164773,-0.18559830108208125,53.523549062480384,2.274800726927639
45.641667,-0.00782573292036215,0.9308129488358015,0.036379933717918256,-0.44838146793333955,53.331653484418055,2.0844166610023938
45.65,-0.013623881911422053,0.9260498690972172,0.031019522077570194,-0.7805909341091085,53.0587491179129,1.777287697557651
45.658333,-0.015683214990289684,0.9225519873460626,0.02854314633216859,-0.8985820281399053,52.85833525633591,1.6354018188575759
45.666667,-0.011081052767624389,0.921065545687338,0.03053237345941895,-0.6348975561466376,52.77316842279857,1.7493761377419546
45.675,-0.004145768384924864,0.922460850690833,0.032802204334869245,-0.2375350312949624,52.85311351063232,1.8794278671137414
45.683333,-0.007914287987997426,0.9201544239676132,0.029737686038759037,-0.4534552995633364,52.72096499363563,1.7038439025060041
45.691667,-0.01352346665332016,0.9165151502447331,0.024909010569736267,-0.7748375636211532,52.51244996882174,1.4271811774926462
45.7,-0.02287784408995641,0.9105850070515635,0.017603056252133875,-1.310803910712816,52.1726777919449,1.0085808297786478
45.708333,-0.02173602734805602,0.9096322835329489,0.01603723024154302,-1.2453826304245452,52.11809075528542,0.918865607919985
45.716667,-0.01826480535382924,0.909063183644478,0.020019171775495614,-1.0464962604023655,52.085483733554675,1.1470140520833174
45.725,-0.019443074001288974,0.9052428157705728,0.02188474221476966,-1.1140060810343964,51.86659277819254,1.2539033646380873
45.733333,-0.022469249112571088,0.9026020766686367,0.022641758082610153,-1.2873931429783938,51.715289572856435,1.2972771788897808
45.741667,-0.025059260773955927,0.9001012802168344,0.02118743564477743,-1.4357898800654114,51.57200449074688,1.2139506411507888
