timestamp,tag_id,qx,qy,qz,qw,x,y,z
0.03333333333333333,10,0.13390004685513435,0.9828332703667103,0.12321008294829511,0.03047647572052838,-6.482607300880958,6.340652193294945,-26.46692841784726
0.03333333333333333,17,-0.04739156562005025,0.9931456050835101,0.09425071296889082,-0.050325438063119225,4.108175926900636,1.3920317743900061,34.80716158263392
0.3,10,0.12348771052999971,0.9880095156412478,0.09106103942667813,0.017200856052503613,-4.958959404013066,3.6816324968366256,-17.597233319910263
0.3,17,-0.07073981427279986,0.9781945348166772,-0.09877128972442549,-0.16845047657281337,-1.008923709900136,0.24036338112303735,-0.742261784241837
0.5666666666666667,10,0.12581495577973342,0.9877527438700529,0.0882618046850437,0.02692522447565995,-6.10713150249707,4.717231550065708,-22.786805330047077
0.5666666666666667,17,-0.07228672324711692,0.9966315848621253,0.019862183596590643,0.0332506745823064,-1.2956128531547317,-0.9566411851562541,-10.33443856499023
0.8333333333333334,10,0.12199073143806348,0.9876107244437696,0.0918795260082386,0.036075907575003875,-6.920943158573014,6.196847822299252,-29.417869870465267
0.8333333333333334,17,-0.0683560046034256,0.984575384785429,-0.10635139252076632,-0.12094688759192934,-0.11005703872943663,0.791962858388984,4.999922343895706
0.8333333333333334,11,-0.3298498250157491,0.940821624285332,0.022764628494400647,0.074401182139139,-44.227498995245895,-21.124994752069853,-97.54028582349714
1.1,10,0.11962433112736008,0.989825594784873,0.07632672004008036,0.01046628487226888,-4.252253166470886,3.574137138311045,-16.35095895199807
1.1,17,-0.06673804382083162,0.982303982136443,-0.07948411449193234,-0.1559076512852688,-1.465362747725185,-0.12327488588880087,-4.957322588575163
1.1,11,-0.3294620374307075,0.9406091589495804,0.03787774565246316,0.07262542513787687,-50.90889633772291,-22.36577903897615,-106.66049303121468
1.3666666666666667,10,0.12261938282573003,0.9867517436721017,0.1035238798296925,0.0238388259046314,-5.703102043816688,4.575263300754164,-21.482099984397415
1.3666666666666667,17,-0.07272772470016971,0.9965045877648536,0.022158165243713553,0.03461647492983304,-1.2402994035416528,-0.8480926188284369,-10.51274558038299
1.3666666666666667,11,-0.3314983796053319,0.9397230373285993,0.029112817124110686,0.07862494077612618,-52.31995958984117,-23.423323955835016,-109.22621727757296
