timestamp,tag_id,qx,qy,qz,qw,x,y,z
0.03333333333333333,nan,nan,nan,nan,nan,nan,nan,nan
0.26666666666666666,nan,nan,nan,nan,nan,nan,nan,nan
0.5,nan,nan,nan,nan,nan,nan,nan,nan
0.7333333333333333,12,0.44665926689120794,0.8774758792888182,-0.10982925176256224,-0.1359011259107144,0.0007866103632252234,0.0006793432251245968,0.003775167522855954
0.9666666666666667,12,0.45546525854726716,0.8882971687877319,0.016316594699476064,0.056686038118604475,0.000985493603576353,-1.6704053808021594e-05,0.007206002467661926
1.2,12,0.46309875318394156,0.883892789939166,0.05862909517757367,0.028908647351531834,0.004589155631867905,-0.0002426947565005767,0.03542180757571261
1.4333333333333333,12,0.4550000875476247,0.8738417183533765,-0.07301475905372706,-0.15506262140566987,0.0007849382700978319,0.0005080537093343804,0.004648899389822339
1.6666666666666667,12,0.45568148138131104,0.8890588421775618,-0.0436665639181077,0.004689761999599894,-0.0020550796234599495,0.00017574840467895052,-0.016048477975683137
1.9,12,0.46259839019895116,0.8840519879144288,0.06071358350664291,0.027724949552118558,0.004363251858314641,-0.0006036163230951956,0.03470754554909057
2.1333333333333333,12,0.46645692320748217,0.8791925786133272,0.09682893646906326,-0.007906046124815345,0.0046476516136068945,-0.0009895279955095288,0.04509374321807879
2.3666666666666667,12,0.45409948886207585,0.8847669590832383,-0.10109194555592628,0.02759530528039917,-0.0012777511712473205,0.0004945827681419571,-0.021959251721057966
2.6,12,0.4565823499593293,0.8855067861889329,-0.02544921977397131,0.08223519034975406,-0.0006260567191832965,0.00041905829923103344,-0.030142506380892404
2.8333333333333335,13,0.03702791493301946,0.9891294099634023,0.03276088108211898,-0.13848706990866708,0.06149179743160369,0.02465583210170317,0.13244858736643506
2.8333333333333335,12,0.4547838869135731,0.8825143830221814,-0.07500608099655653,-0.09334917126733883,-0.00020716962223491262,-0.0005499268231728036,0.039678579544326326
3.066666666666667,13,0.043793092327127456,0.989774178857656,0.037784879546064964,-0.13038996437138128,0.04942426934929568,0.0231779483129837,0.11836993909601616
3.066666666666667,12,0.4588126357006132,0.8881760869119913,-0.009355002269782831,-0.02338135778118201,-7.175537838187296e-05,5.8945037686282364e-05,0.0019214923556399354
3.3,13,0.048875549940963395,0.9850798518670679,0.04275118506684534,-0.1593775462193601,0.042041311398335335,0.022313328422378424,0.11280880721734753
3.3,12,0.46221944454263464,0.8810228432059942,0.04997061401608864,0.08749212862183384,-0.00029277892451121774,-0.00029760844862607627,0.0020722661239553166
3.533333333333333,13,0.05176395914476788,0.9908551630536244,0.049844806098276524,-0.11420172366763802,0.03321693817745813,0.019343231785275875,0.09914518799663852
3.533333333333333,12,0.46257238369051046,0.8856970725449035,-0.03854867253473689,-0.009026925172881058,-0.0020197838583666896,-1.3301320683955367e-05,0.01825659255124053
3.7666666666666666,13,0.04457035389715604,0.9916606217680823,0.08581014278183692,-0.08520160904456847,0.030323570899835908,0.021823199164225166,0.1117798241161449
3.7666666666666666,12,0.46968224748060544,0.8667686142072157,-0.0902302752670621,0.14131260825595263,0.005772172018345945,-0.0003603346104104736,-0.031346684275485426
4.0,13,0.048150128924922146,0.9938606787301572,0.07847211521833977,-0.061356690684099865,0.019093829038075907,0.01776009514825045,0.0894897610675368
4.0,12,0.4662378826279312,0.8730596368975189,-0.11341742893197605,0.08675018177189114,-0.010537780414397778,7.79403860450079e-05,0.047973501273918126
4.233333333333333,13,0.04133277838942661,0.997157108128152,0.05762970284608104,-0.025458210659512398,0.008391137607858349,0.011062685377679855,0.054699379571068
4.233333333333333,12,0.46799743249622683,0.8770166303644268,-0.04631898223823347,0.09836048559040458,-0.005285831362984016,-3.35190000176228e-05,0.01891538336206165
4.466666666666667,12,0.42803831912621904,0.8783591429257466,0.20477261114678147,0.0577632333104553,0.02421190830579944,-0.0017321929490976692,-0.07005847932696975
4.466666666666667,13,0.043598986342587825,0.9955303852034876,0.08196508510623664,-0.017323549001920763,0.00695664964370552,0.0158396125064321,0.07597960633125286
4.7,12,0.4285663249975356,0.8794929289560012,0.17519655441113333,0.11013292113154857,0.022013577405595352,-0.0018085746126231916,-0.053209517392727675
4.7,13,0.0328247166322332,0.9987875514035021,0.03537094067791712,0.009739696862306246,0.0008262647418255283,0.0057541533033324144,0.026918801056381888
4.7,10,-0.39777450775895085,0.9122743596653701,0.09232857725512617,-0.03172329579831963,-0.029886770242289425,0.0012755711481494086,-0.07476418913496365
4.933333333333334,12,0.4118301408910922,0.8756876860432989,0.1947046510967594,0.16017837059679757,0.020749790878328213,-0.0018242782778548484,-0.04220825358767904
4.933333333333334,13,0.02884565400602212,0.9960427861506045,0.058741976029003704,0.06013382288291824,-0.0018011431893240114,0.011026848405038309,0.050600004900305126
4.933333333333334,10,-0.40234703564270635,0.9093366569536558,0.1055738526415045,-0.008824333873214652,-0.02471327116172553,0.0007931451654730336,-0.07767310740773979
5.166666666666667,12,0.4324073809106545,0.883596788289826,0.12053418573334392,0.13323694205246656,0.03625807293419983,-0.0025219152672412664,-0.06500862559675623
