712,5.933333,0.083333,-0.164539,-0.131802,0.473513,0.855185,-1012.000061,1182.580566,-496.671997,-1021.002441,1169.719604,-531.017578,-1007.094971,1165.315186,-413.744171,-1045.743652,1176.522461,-478.206665,-974.26355,1218.808716,-563.767822,-1020.677063,1170.596924,-531.228149,-1006.318542,1166.368042,-414.027222,-1045.876343,1177.470459,-477.804901,-973.312683,1219.525024,-563.324524,-4315.637695,964.613708,-2399.98877,-751.227539,136.817688,1699.809814,-520.113831,60.828068,-502.064758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5.941667,0.091667,-0.158061,-0.127503,0.423951,0.882624,-1006.26886,1203.782471,-495.160309,-1016.731384,1193.003784,-529.807434,-1003.066772,1183.659302,-412.795349,-1040.423096,1200.941895,-476.674622,-964.953064,1237.580811,-561.410278,-1016.272095,1193.786133,-529.860901,-1002.283325,1184.467285,-413.04483,-1040.602783,1201.602295,-476.336792,-964.036316,1238.076904,-561.119812,-4315.536133,964.957764,-2399.908203,-751.216919,136.837769,1699.840942,-520.094543,61.324837,-502.000458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,5.95,0.100000,-0.151838,-0.124246,0.376118,0.905562,-999.344727,1224.60376,-493.534546,-1010.875,1215.926636,-528.431885,-998.210144,1201.982056,-411.765625,-1033.60376,1224.790283,-475.025574,-954.782593,1255.783447,-558.959473,-1010.421631,1216.601562,-528.542969,-997.323975,1202.679688,-411.974579,-1033.715088,1225.194214,-474.745178,-953.829163,1256.082275,-558.602661,-4315.774902,965.016174,-2399.924561,-751.198486,136.800354,1699.916138,-520.362549,60.546967,-501.974396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,5.958333,0.108333,-0.146944,-0.119841,0.329244,0.92501,-991.427185,1244.14502,-491.768036,-1003.802429,1237.469604,-526.815979,-992.459839,1219.632935,-410.544434,-1025.477051,1247.309814,-473.143097,-944.054932,1272.244995,-556.611267,-1003.319641,1237.69104,-526.849487,-991.641602,1220.019897,-410.707733,-1025.529053,1247.71936,-472.770966,-943.10376,1272.417969,-556.428284,-4316.087402,964.815308,-2399.920898,-751.191589,136.82016,1699.975464,-520.23053,61.23436,-501.941376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,5.966667,0.116667,-0.140865,-0.115155,0.280308,0.942509,-982.407471,1262.616455,-489.645905,-995.440491,1258.118286,-524.802246,-985.83374,1236.303955,-409.053772,-1015.935425,1268.762329,-470.82019,-932.497375,1287.368164,-553.947693,-994.867371,1258.468994,-524.710144,-984.917542,1236.536499,-409.199799,-1016.050476,1268.787231,-470.584747,-931.603088,1287.201782,-553.719055,-4316.174805,964.706726,-2399.941162,-751.194458,136.923477,1699.927979,-520.429382,60.590736,-501.90097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,5.975,0.125000,-0.132371,-0.110243,0.230649,0.957667,-972.505371,1279.432861,-486.979248,-985.99939,1277.303711,-522.184998,-978.418457,1251.268677,-407.160736,-1005.198364,1288.394287,-467.817688,-920.473572,1300.860107,-550.791016,-985.393555,1277.6073,-521.979431,-977.455444,1251.23877,-407.235504,-1005.357361,1288.166626,-467.657776,-919.646484,1300.448364,-550.515198,-4315.899414,964.866333,-2399.901855,-751.225403,136.854172,1699.922119,-520.200806,61.008911,-501.93631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,5.983333,0.133333,-0.121677,-0.104935,0.179954,0.970464,-961.969543,1294.164917,-483.864471,-975.709961,1294.57605,-519.036865,-970.497864,1264.147705,-404.963074,-993.523865,1305.775879,-464.222321,-908.204773,1312.262695,-547.269531,-975.086426,1294.350952,-518.85376,-969.695496,1263.723022,-404.953613,-993.623962,1305.726807,-463.920929,-907.481567,1311.800659,-547.077148,-4315.941895,964.786621,-2399.989014,-751.207947,136.861099,1699.86084,-520.245972,60.899124,-501.907654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,5.991667,0.141667,-0.109669,-0.097921,0.128167,0.980794,-951.16626,1306.692627,-480.499207,-964.991638,1309.731934,-515.509033,-962.30072,1275.010864,-402.579559,-981.238037,1320.811401,-460.185364,-896.182251,1321.325439,-543.752808,-964.533264,1309.448975,-515.472168,-961.433716,1274.345459,-402.460022,-981.375488,1320.546997,-459.957092,-895.531799,1320.585571,-543.463196,-4315.722656,964.931458,-2399.951416,-751.258789,136.836456,1699.819458,-520.130981,61.177986,-501.947937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,6,0.150000,-0.098724,-0.088788,0.078839,0.988005,-940.364868,1316.956177,-477.087585,-954.166138,1322.417847,-511.811676,-953.801758,1284.129028,-400.009613,-968.698975,1333.324585,-455.979401,-884.829529,1328.067383,-540.575745,-953.853577,1321.837769,-511.867157,-953.009521,1283.282715,-399.928162,-968.75116,1333.036255,-455.715515,-884.350769,1327.200195,-540.275574,-4315.702148,964.941406,-2399.974121,-751.174805,136.881927,1699.829468,-520.268372,61.037628,-501.920715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,6.008333,0.158333,-0.087019,-0.07652,0.031543,0.992762,-930.413147,1325.085571,-473.845886,-944.193298,1332.907715,-508.123993,-945.653503,1291.271118,-397.534058,-956.725647,1343.379883,-451.726532,-875.106262,1332.901489,-538.020996,-944.193176,1332.109131,-508.14682,-945.060181,1290.376953,-397.659882,-956.623535,1342.887451,-451.470673,-874.858398,1331.989502,-537.732178,-4319.209473,962.163452,-2399.989746,-751.176819,136.8414,1699.889038,-520.374695,60.816391,-501.862885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,6.016667,0.166667,-0.073478,-0.065072,-0.008801,0.995133,-922.289246,1330.435181,-470.85556,-935.929077,1340.472656,-504.608643,-939.006042,1295.415405,-395.401276,-946.698059,1350.022461,-447.685608,-867.540771,1335.950439,-535.744446,-936.253113,1340.274536,-504.913635,-939.005188,1295.442139,-395.53714,-946.308594,1350.121094,-447.564636,-867.592102,1336.013306,-535.423462,-4316.127441,964.687866,-2399.916016,-751.178772,136.896729,1699.944824,-520.227234,61.085983,-501.888458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,6.025,0.175000,-0.061527,-0.058556,-0.03486,0.995776,-916.938416,1335.463257,-468.173248,-930.324707,1347.112671,-501.507355,-934.804138,1299.27417,-393.538483,-940.115723,1355.625366,-444.244171,-862.519958,1339.962524,-533.417175,-930.899719,1346.876221,-501.65683,-934.891113,1299.30957,-393.736237,-939.820312,1355.701294,-444.111938,-862.587341,1340.122803,-533.039551,-4316.156738,964.806702,-2399.919678,-751.201538,136.830521,1699.951904,-520.296204,60.934605,-501.842194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,6.033333,0.183333,-0.053441,-0.055657,-0.04754,0.995885,-914.204346,1339.654785,-465.751312,-927.413635,1352.223389,-498.821136,-932.700989,1302.590088,-391.702209,-936.794434,1359.951172,-441.378235,-859.916321,1343.976562,-531.115784,-928.18573,1351.925781,-499.109497,-932.972717,1302.510132,-391.806091,-936.941467,1359.886597,-441.348511,-860.264526,1344.083374,-530.735474,-4316.186523,964.72345,-2399.970459,-751.197937,136.885483,1699.909546,-520.463379,60.782387,-501.901581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,6.041667,0.191667,-0.047106,-0.054517,-0.05162,0.996064,-913.326599,1343.241333,-463.620758,-926.480591,1356.34436,-496.504669,-932.013,1305.342407,-390.043091,-935.733826,1363.383301,-438.952667,-859.086121,1348.017456,-528.992981,-927.403076,1356.209839,-496.798096,-932.342224,1305.248901,-390.110504,-936.180847,1363.06897,-439.024689,-859.516418,1348.031616,-528.686523,-4316.050293,964.753174,-2399.99707,-751.188049,136.807602,1699.883057,-520.263428,61.122128,-501.967255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,6.05,0.200000,-0.042705,-0.05398,-0.045914,0.996571,-914.111023,1346.039185,-461.916962,-927.460632,1359.255859,-494.67627,-932.2547,1307.316284,-388.633087,-936.724182,1365.710083,-437.057434,-860.013123,1351.996582,-527.310425,-927.619324,1359.324829,-494.890747,-932.085266,1307.290527,-388.772827,-936.759094,1365.789673,-436.949554,-859.991638,1351.865845,-527.072571,-4315.917969,964.816956,-2400.003906,-752.718689,141.09816,1698.284424,-520.445557,60.83812,-501.940796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,6.058333,0.208333,-0.03993,-0.051942,-0.043189,0.996916,-914.500488,1348.336548,-460.559113,-928.057495,1361.656372,-493.191223,-932.127869,1309.114502,-387.414825,-937.121094,1367.744995,-435.500824,-860.704651,1354.952515,-526.138184,-928.225952,1361.702148,-493.426971,-931.975037,1309.07019,-387.533112,-937.110229,1367.845581,-435.4245,-860.712158,1354.839478,-525.863098,-4315.699219,964.96521,-2399.936768,-751.257446,136.690063,1699.428589,-520.22821,61.515919,-501.989777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,6.066667,0.216667,-0.038326,-0.049287,-0.042535,0.997142,-914.804199,1350.000244,-459.457825,-928.548767,1363.41272,-491.973358,-931.998718,1310.508911,-386.355377,-937.317993,1369.295044,-434.216125,-861.36084,1356.906616,-525.294678,-928.769958,1363.53418,-492.179138,-931.845825,1310.474121,-386.434418,-937.291443,1369.331665,-434.20813,-861.343323,1356.780518,-525.016235,-4319.039062,962.276367,-2399.932617,-751.239746,136.81134,1699.678955,-520.243164,61.591587,-501.968018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,6.075,0.225000,-0.037007,-0.046535,-0.043465,0.997284,-915.022217,1351.207397,-458.500275,-928.913452,1364.742676,-490.902344,-931.903992,1311.53186,-385.424652,-937.364136,1370.470093,-433.082031,-861.916382,1358.207153,-524.599854,-929.126892,1364.772827,-491.096954,-931.761719,1311.449951,-385.509644,-937.305908,1370.590454,-433.048035,-861.910278,1358.073364,-524.316956,-4316.157715,964.663574,-2399.969727,-751.185242,136.89267,1699.890381,-520.38916,60.80899,-501.980255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,6.083333,0.233333,-0.035194,-0.044121,-0.044926,0.997395,-915.304565,1351.979614,-457.598572,-929.303528,1365.684082,-489.882996,-931.969482,1312.06311,-384.604523,-937.474121,1371.205933,-432.002472,-862.479919,1359.087769,-523.91156,-929.498474,1365.646729,-490.059998,-931.84613,1311.935913,-384.731079,-937.430481,1371.292969,-431.964447,-862.48175,1358.915771,-523.635925,-4316.344238,964.674805,-2399.983887,-751.198181,136.881363,1699.909668,-520.394226,60.91415,-502.06488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,6.091667,0.241667,-0.034074,-0.042843,-0.044821,0.997494,-915.667542,1352.340698,-456.704468,-929.749146,1366.117554,-488.922058,-932.143555,1312.249146,-383.763397,-937.77832,1371.501831,-431.008789,-863.008118,1359.616577,-523.130615,-929.868347,1365.959839,-489.144043,-932.062927,1312.085693,-383.882233,-937.762695,1371.604736,-430.91275,-863.043579,1359.455444,-522.884521,-4315.998535,964.847229,-2399.964355,-751.195618,136.857315,1699.848999,-520.349548,61.047924,-502.103088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,6.1,0.250000,-0.032233,-0.041329,-0.045751,0.997577,-916.109802,1352.450073,-455.805817,-930.256592,1366.377441,-487.929932,-932.453857,1312.104126,-382.975403,-938.114136,1371.550293,-429.973907,-863.623291,1359.890625,-522.350403,-930.374573,1366.27832,-488.129822,-932.345703,1311.90564,-383.094513,-938.159729,1371.632568,-429.88559,-863.647217,1359.679688,-522.115845,-4315.888184,964.798767,-2399.99585,-751.202576,136.812668,1699.833252,-520.240295,61.17868,-502.120148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,6.108333,0.258333,-0.029713,-0.039747,-0.046696,0.997676,-916.511963,1352.309937,-454.790253,-930.726135,1366.431152,-486.799927,-932.71875,1311.610474,-382.12616,-938.408142,1371.312866,-428.795135,-864.20343,1360.007935,-521.445618,-930.868408,1366.304199,-486.981537,-932.604065,1311.354614,-382.217163,-938.399292,1371.434448,-428.744476,-864.233093,1359.809326,-521.162964,-4315.594238,964.938293,-2399.909668,-751.223083,136.827972,1699.859985,-520.207581,61.570576,-502.07019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,6.116667,0.266667,-0.02752,-0.038506,-0.047227,0.997762,-916.704773,1351.873901,-453.718262,-930.977234,1366.153564,-485.6315,-932.787354,1310.860229,-381.203339,-938.524353,1370.779297,-427.588013,-864.538696,1359.824829,-520.455505,-931.189209,1366.148315,-485.844208,-932.642761,1310.679565,-381.24234,-938.478516,1371.067017,-427.600677,-864.52356,1359.730469,-520.193726,-4315.708008,964.834229,-2399.957031,-751.22406,136.877197,1699.85791,-520.311584,60.977592,-502.103821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,6.125,0.275000,-0.025123,-0.037498,-0.047753,0.997839,-916.685242,1351.317627,-452.612457,-931.000671,1365.767334,-484.429749,-932.677856,1309.962036,-380.272095,-938.441467,1370.114014,-426.350983,-864.629333,1359.549805,-519.401611,-931.203735,1365.790894,-484.620789,-932.562195,1309.813232,-380.280548,-938.378052,1370.320435,-426.38913,-864.616394,1359.471191,-519.16748,-4319.140625,962.112793,-2400.02417,-751.157837,136.787186,1699.937012,-520.288818,61.108303,-502.111664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,6.133333,0.283333,-0.022627,-0.035715,-0.050233,0.997842,-916.486572,1350.773926,-451.563385,-930.832886,1365.462646,-483.257111,-932.449585,1309.110107,-379.393494,-938.067444,1369.53479,-425.132385,-864.604187,1359.110718,-518.474487,-931.014893,1365.475098,-483.407501,-932.310608,1308.993896,-379.454254,-937.999756,1369.709961,-425.073669,-864.558044,1358.993652,-518.251404,-4315.974609,964.816223,-2399.957764,-751.205994,136.860214,1699.890381,-520.419434,61.232994,-502.050232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,6.141667,0.291667,-0.019803,-0.0331,-0.054365,0.997776,-916.196899,1350.226685,-450.573181,-930.571838,1365.228394,-482.106873,-932.159668,1308.24707,-378.586456,-937.498596,1368.998291,-423.924286,-864.56427,1358.55542,-517.678223,-930.71759,1365.165161,-482.306793,-932.0354,1308.138916,-378.703064,-937.415833,1369.248291,-423.756409,-864.526184,1358.452759,-517.498352,-4316.040527,964.900146,-2399.939209,-751.205139,136.891357,1699.837891,-520.280762,61.48457,-502.136719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,6.15,0.300000,-0.017388,-0.030221,-0.058142,0.997699,-915.842163,1349.678467,-449.657867,-930.271118,1364.957397,-481.033386,-931.737671,1307.431519,-377.812836,-936.860474,1368.464966,-422.795227,-864.50531,1357.98291,-516.992371,-930.376831,1364.944824,-481.207306,-931.608887,1307.363403,-377.912598,-936.798401,1368.619995,-422.678528,-864.478943,1357.87915,-516.843384,-4315.756348,965.077026,-2399.980957,-751.257019,136.833496,1699.85083,-520.357422,61.104694,-502.160675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,6.158333,0.308333,-0.015593,-0.027381,-0.060976,0.997642,-915.408936,1349.174316,-448.817261,-929.91864,1364.66272,-480.05249,-931.159119,1306.723755,-377.060303,-936.176575,1367.96875,-421.766052,-864.386414,1357.4646,-516.39209,-929.982239,1364.647827,-480.29718,-931.046143,1306.639282,-377.094086,-936.088745,1368.131104,-421.687836,-864.400452,1357.399902,-516.240356,-4315.584473,965.11615,-2399.934814,-751.213806,136.801559,1699.800537,-520.28595,61.559937,-502.126862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,6.166667,0.316667,-0.014825,-0.025046,-0.063992,0.997526,-914.968323,1348.743896,-448.107391,-929.522949,1364.382324,-479.246948,-930.65564,1306.246582,-376.364258,-935.500793,1367.609985,-420.926727,-864.198303,1356.859619,-515.893311,-929.62146,1364.391113,-479.513214,-930.529297,1306.15625,-376.408661,-935.421814,1367.81897,-420.901184,-864.203857,1356.762207,-515.702942,-4319.174316,962.184937,-2400.049561,-751.231445,136.813065,1699.855835,-520.31073,61.220699,-502.149689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,6.175,0.325000,-0.015642,-0.02319,-0.066073,0.997423,-914.546387,1348.541504,-447.596954,-929.150696,1364.201782,-478.702209,-930.145996,1306.203613,-375.740662,-934.896484,1367.529785,-420.364288,-863.996277,1356.35376,-515.582581,-929.324097,1364.167358,-478.94342,-930.046936,1306.105469,-375.834595,-934.814331,1367.734985,-420.289093,-864.016907,1356.282715,-515.322937,-4315.785645,964.882568,-2399.925781,-751.202637,136.862091,1699.904907,-520.36676,61.488148,-502.081024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,6.183333,0.333333,-0.017076,-0.021704,-0.066846,0.997381,-914.278625,1348.430054,-447.228119,-928.954224,1364.032837,-478.328705,-929.723389,1306.307129,-375.212128,-934.511902,1367.523682,-419.982086,-863.928711,1355.97937,-515.391724,-929.125488,1363.994629,-478.563721,-929.601868,1306.197144,-375.333984,-934.449829,1367.761475,-419.899475,-863.950256,1355.890625,-515.113281,-4316.125977,964.818542,-2399.9729,-751.206055,136.773987,1699.860718,-520.500488,60.953133,-502.083313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,6.191667,0.341667,-0.019024,-0.020233,-0.066862,0.997376,-914.089478,1348.340332,-446.985168,-928.861938,1363.830933,-478.096008,-929.310791,1306.485962,-374.76532,-934.232544,1367.537842,-419.745209,-863.956421,1355.629517,-515.336609,-929.00647,1363.804443,-478.3172,-929.179016,1306.373169,-374.889801,-934.199768,1367.774048,-419.663513,-863.98175,1355.532349,-515.066772,-4316.058594,964.76593,-2399.957031,-752.71637,141.051331,1698.246704,-520.393433,61.500519,-502.087524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,6.2,0.350000,-0.020718,-0.018326,-0.067351,0.997346,-913.921509,1348.270874,-446.803864,-928.801331,1363.681396,-477.903259,-928.899719,1306.657959,-374.393921,-933.933716,1367.575562,-419.543182,-864.054993,1355.291504,-515.377991,-928.963745,1363.622437,-478.13147,-928.770325,1306.543213,-374.542145,-933.892334,1367.847534,-419.428925,-864.068115,1355.199829,-515.112549,-4319.307129,962.048096,-2400.086426,-751.185425,136.696091,1699.476196,-520.541992,61.142681,-502.066956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,6.208333,0.358333,-0.022509,-0.016618,-0.067338,0.997338,-913.77002,1348.216187,-446.626129,-928.761658,1363.524292,-477.722382,-928.48822,1306.847412,-374.023193,-933.680542,1367.614136,-419.3573,-864.15332,1355.001587,-515.404907,-928.940979,1363.478271,-477.951965,-928.340454,1306.725342,-374.153259,-933.6474,1367.891235,-419.245575,-864.152588,1354.898315,-515.142212,-4319.528809,961.71167,-2400.10083,-751.549438,137.491409,1699.107178,-520.418945,61.191727,-502.127045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,6.216667,0.366667,-0.024354,-0.015303,-0.066805,0.997351,-913.684631,1348.125366,-446.388092,-928.780701,1363.309814,-477.494446,-928.15332,1306.998779,-373.597717,-933.534546,1367.600586,-419.130157,-864.273621,1354.714966,-515.333801,-928.962341,1363.286499,-477.732727,-928.006897,1306.871826,-373.712158,-933.527039,1367.848022,-419.019836,-864.27594,1354.602295,-515.053711,-4319.617188,961.431152,-2400.263672,-751.201721,136.809357,1699.689209,-520.408936,61.519283,-502.121033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,6.225,0.375000,-0.02578,-0.014656,-0.06625,0.997362,-913.675049,1347.977539,-446.093353,-928.833679,1363.060059,-477.218872,-927.991577,1307.038086,-373.16745,-933.504028,1367.507812,-418.859558,-864.374878,1354.42688,-515.131531,-929.040649,1363.02771,-477.446014,-927.861938,1306.881836,-373.279388,-933.502563,1367.774292,-418.754181,-864.358337,1354.314575,-514.843201,-4315.437012,964.51178,-2400.001221,-752.672302,140.774536,1698.252441,-520.291321,61.703533,-502.151184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,6.233333,0.383333,-0.027161,-0.014437,-0.065599,0.997372,-913.709717,1347.798462,-445.723694,-928.907471,1362.776611,-476.880554,-927.927429,1307.041626,-372.6763,-933.545288,1367.378662,-418.530609,-864.462585,1354.119629,-514.811646,-929.116882,1362.746338,-477.118225,-927.785461,1306.897827,-372.795685,-933.5,1367.658447,-418.45166,-864.448975,1354.017334,-514.535095,-4318.660645,962.23938,-2400.156982,-751.246582,136.731613,1699.445679,-520.3797,61.146664,-502.097198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,6.241667,0.391667,-0.028541,-0.014359,-0.065106,0.997367,-913.748047,1347.610718,-445.375793,-928.97113,1362.48877,-476.568237,-927.90094,1307.041992,-372.211243,-933.592163,1367.247192,-418.229523,-864.531982,1353.78772,-514.498901,-929.180542,1362.474609,-476.802582,-927.761047,1306.898438,-372.313354,-933.53894,1367.505737,-418.179901,-864.525513,1353.686523,-514.211243,-4315.949707,964.661499,-2399.945557,-751.201111,136.782715,1699.633911,-520.543152,60.942863,-502.072388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
