timestamp,qx,qy,qz,qw,x,y,z
0.016666666666666666,nan,nan,nan,nan,nan,nan,nan
1.0166666666666666,nan,nan,nan,nan,nan,nan,nan
2.0166666666666666,nan,nan,nan,nan,nan,nan,nan
3.0166666666666666,nan,nan,nan,nan,nan,nan,nan
4.016666666666667,nan,nan,nan,nan,nan,nan,nan
5.016666666666667,nan,nan,nan,nan,nan,nan,nan
6.016666666666667,0.09006740423019752,0.9616127558479847,-0.1529291929902838,-0.20928791751321685,0.007130487988185545,-0.03224755366679622,-0.06946496190609587
7.016666666666667,nan,nan,nan,nan,nan,nan,nan
8.016666666666667,0.03506126519047303,0.8698035963059034,-0.2405889890355309,-0.42933594060062286,-0.009411926918726669,0.005662215587668652,-0.001966963515279277
9.016666666666667,-0.011703103844360645,0.9985865473618448,-0.019415369484451567,0.04807273880423793,-0.04599641907822882,-0.0018467895392056506,-0.03370931644764637
10.016666666666667,nan,nan,nan,nan,nan,nan,nan
11.016666666666667,nan,nan,nan,nan,nan,nan,nan
12.016666666666667,0.45038617652753804,0.8919693153559235,-0.039168714634231445,-0.002973928427635221,-0.023621416316441504,-0.008107344705823501,-0.02211157723546656
13.016666666666667,nan,nan,nan,nan,nan,nan,nan
14.016666666666667,nan,nan,nan,nan,nan,nan,nan
15.016666666666667,nan,nan,nan,nan,nan,nan,nan
16.016666666666666,nan,nan,nan,nan,nan,nan,nan
